provider,api_type,url,access,collection_id,collection_title,collection_assets,notes,product_count,theme_labels,theme_scores
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,E06_OCM_GAC_STGO00GND_1.0,EOS-06 OCM Global Area Coverage (GAC) - 1080m resolution Standard Products - Oceansat Series,['metadata'],"The main objectives of E06 are to study surface winds and ocean surface strata, observation of chlorophyll concentrations, monitoring of phytoplankton blooms, study of atmospheric aerosols and suspended sediments in the water. This has global coverage for every 2 days and sun glint free data for every 13 days.",,"['EARTH SCIENCE', 'OCEANS', 'OCEAN OPTICS', 'CHLOROPHYLL', 'CHLOROPHYLL CONCENTRATION', 'ATMOSPHERE', 'AEROSOLS', 'AEROSOL ABSORPTION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,E06_OCM_LAC_STGO00GND_1.0,EOS-06 OCM Local Area Coverage (LAC) - 366m Resolution Standard Products - Oceansat Series,['metadata'],"The main objectives of E06 are to study surface winds and ocean surface strata, observation of chlorophyll concentrations, monitoring of phytoplankton blooms, study of atmospheric aerosols and suspended sediments in the water. ",,"['EARTH SCIENCE', 'OCEANS', 'OCEAN OPTICS', 'OCEAN CHEMISTRY', 'SALINITY/DENSITY', 'OCEAN TEMPERATURE', 'CHLOROPHYLL', 'CHLOROPHYLL CONCENTRATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,IMS1_HYSI_GEO_1.0,IMS-1 HYSI TOA Radiance and Reflectance Product,"['gov', 'metadata']","The data received from IMS1, HySI which operates in 64 spectral bands in VNIR bands(400-900nm) with 500 meter spatial resolution and swath of 128 kms.",,"['EARTH SCIENCE', 'LAND SURFACE', 'SURFACE RADIATIVE PROPERTIES', 'REFLECTANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L1B_STD,INSAT-3D Imager Level-1B Full Acquisition Standard Product,['metadata'],INSAT-3D Imager Level-1B Standard Product containing 6 channels data in HDF-5 Format,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC RADIATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L1C_SGP,INSAT-3D Imager Level-1C Sector Product,['metadata'],"INSAT-3D Imager Level-1C Sector Product (Geocoded, all pixels at same resolution) contains 6 channels data in HDF-5 Format",,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC RADIATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2B_CMK,INSAT-3D Imager Level-2B Cloud Map,['metadata'],INSAT-3D Imager Level-2B Cloud Map Product in HDF-5 Format,,"['EARTH SCIENCE', 'ATMOSPHERE', 'CLOUDS', 'CLOUD TYPES']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2B_OLR,INSAT-3D Imager Level-2B Outgoing Longwave Radiation,['metadata'],INSAT-3D Imager Level-2B Outgoing Longwave Radation (OLR) in HDF-5 Format,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC RADIATION', 'OUTGOING LONGWAVE RADIATION']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2B_HEM,INSAT-3D Imager Level-2B Precipitation Using Hydroestimator Technique,['metadata'],INSAT-3D Imager Level-2B Precipitation using Hydroestimator Technique in HDF-5 Format,,"['EARTH SCIENCE', 'ATMOSPHERE', 'PRECIPITATION', 'PRECIPITATION RATE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2B_SST,INSAT-3D Imager Level-2B Sea Surface Temperature,['metadata'],INSAT-3D Imager Level-2B Sea Surface Temperature in HDF-5 Format,,"['EARTH SCIENCE', 'OCEANS', 'OCEAN TEMPERATURE', 'SEA SURFACE TEMPERATURE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2B_UTH,INSAT-3D Imager Level-2B Upper Tropospheric Humidity,['metadata'],INSAT-3D Imager Level-2B Upper Tropospheric Humidity (UTH) in HDF-5 Format,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC WATER VAPOR', 'WATER VAPOR INDICATORS', 'HUMIDITY']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2C_FOG,INSAT-3D Imager Level-2C FOG,['metadata'],INSAT-3D Imager Level-2C FOG Map in HDF-5 Format,,"['EARTH SCIENCE', 'ATMOSPHERE', 'WEATHER EVENTS', 'FOG']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2C_SNW,INSAT-3D Imager Level-2C SNOW MAP,['metadata'],INSAT-3D Imager Level-2C SNOW Map in HDF-5 Format,,"['EARTH SCIENCE', 'CRYOSPHERE', 'SNOW/ICE', 'SNOW COVER']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2P_IRW,INSAT-3D Imager Level-2P IR WINDS,['metadata'],Suitable tracers are identified in TIR1 band imagery and tracked in subsequent half-hourly imageries to determine cloud motion vector,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC WINDS']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2P_MRW,INSAT-3D Imager Level-2P MIR WINDS,['metadata'],Suitable tracers are identified in MIRband imagery and tracked in subsequent half-hourly imageries to determine cloud motion vector,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC WINDS']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2P_SMK,INSAT-3D Imager Level-2P SMOKE,['metadata'],"This is an Active Smoke product, which identifies pixels having smoke using Visible albedo and Brightness Temperature of MIR, TIR-1 and TIR-2 channels",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'DUST/ASH/SMOKE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2P_VSW,INSAT-3D Imager Level-2P VISIBLE WINDS,['metadata'],Suitable tracers are identified in VISIBLE band imagery and tracked in subsequent half-hourly imageries to determine cloud motion vector,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC WINDS']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,3DIMG_L2P_WVW,INSAT-3D Imager Level-2P WV WINDS,['metadata'],Suitable tracers are identified in WV(Water Vapour) band imagery and tracked in subsequent half-hourly imageries to determine cloud motion vector,,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC WINDS']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/ISRO,public,1C_LIS3_STUC00GTD_1.0,IRS 1C LIS3 Standard Products,"['gov', 'metadata']","The medium resolution multi-spectral sensor, LISS-3 operates in four spectral bands - B2, B3, B4 in visible near infrared (VNIR) and B5 in Short Wave Infrared 
(SWIR) providing data with 23.5m resolution. Standard products are full scene (path-row) based geo-referenced as well as geo-orthokit  products.",,"['EARTH SCIENCE', 'SURFACE RADIATIVE PROPERTIES', 'LAND SURFACE', 'REFLECTANCE', 'EROSION/SEDIMENTATION', 'LANDSLIDES', 'SEDIMENTS', 'GEOMORPHIC LANDFORMS/PROCESSES', 'FLUVIAL LANDFORMS', 'ISLAND']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMCLDRR_003,OMI/Aura Cloud Pressure and Fraction (Raman Scattering) 1-Orbit L2 Swath 13x24 km V003 NRT,"['nasa', 'provider_metadata', 'metadata']","The reprocessed Aura OMI Version 003 Level 2 Cloud Data Product OMCLDRR is made available (in April 2012) to the public from the NASA Goddard Earth Sciences Data and Information Services Center (GES DISC). http://disc.gsfc.nasa.gov/Aura/OMI/omcldrr_v003.shtml ) Aura OMI provides two Level-2 Cloud products (OMCLDRR and OMCLDO2) at pixel resolution (13 x 24 km at nadir) that are based on two different algorithms, the Rotational Raman Scattering method and the O2-O2 absorption method. This level-2 ",,"['EARTH SCIENCE', 'Not provided', 'Not provided']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMAERUV_003,OMI/Aura Near UV Aerosol Optical Depth and Single Scattering Albedo 1-orbit L2 Swath 13x24 km V003 NRT,"['nasa', 'provider_metadata', 'metadata']","The OMI/Aura level-2 near UV Aerosol data product 'OMAERUV', recently re-processed using an enhanced algorithm, is now released (April 2012) to the public. The data is available from the NASA Goddard Earth Sciences Data and Information Services Center (GES DISC), http://disc.gsfc.nasa.gov/Aura/OMI/omaeruv_v003.shtml NASA Aura satellite sensors are tracking important atmospheric pollutants from space since its launch in July, 2004. The Ozone Monitoring Instrument(OMI), one of the four Aura satell",,"['EARTH SCIENCE', 'Not provided', 'Not provided']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMTO3_003,OMI/Aura Ozone (O3) Total Column 1-Orbit L2 Swath 13x24 km V003 NRT,"['nasa', 'provider_metadata', 'metadata']","The OMI/Aura Level-2 Total Column Ozone Data Product OMTO3 Near Real Time data is made available from the OMI SIPS NASA  for the public access.  The Ozone Monitoring Instrument (OMI)was launched aboard the EOS-Aura satellite on July 15, 2004(1:38 pm equator crossing time, ascending mode). OMI with its 2600 km viewing swath width provides almost daily global coverage. OMI is a contribution of the Netherlands Agency for Aerospace Programs (NIVR)in collaboration with Finish Meterological Institute ",,"['EARTH SCIENCE', 'Not provided', 'Not provided']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMTO3e_003,OMI/Aura Ozone (O3) Total Column Daily L3 Global 0.25deg Lat/Lon Grid NRT,"['provider_metadata', 'metadata']","The OMI science team produces this Level-3 Aura/OMI Global TOMS-Like Total Column Ozone gridded product OMTO3e (0.25deg Lat/Lon grids). The OMTO3e product selects the best pixel (shortest path length) data from the good quality filtered level-2 total column ozone data (OMTO3) that fall in the 0.25 x 0.25 degree global grids. Each file contains total column ozone, radiative cloud fraction and solar and viewing zenith angles. OMTO3e files are stored in EOS Hierarchical Data Format (HDF-EOS5). Each",,"['EARTH SCIENCE', 'Not provided', 'Not provided']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMSO2_003,OMI/Aura Sulphur Dioxide (SO2) Total Column 1-orbit L2 Swath 13x24 km V003 NRT,"['nasa', 'provider_metadata', 'metadata']","The Ozone Monitoring Instrument (OMI) was launched aboard the EOS-Aura  satellite on July 15, 2004 (1:38 pm equator crossing time, ascending  mode). OMI with its 2600 km viewing swath width provides almost daily global coverage. OMI is a contribution of the Netherlands Space Office (NSO) in collaboration with Finish Meterological Institute (FMI), to the US EOS-Aura Mission. The principal  investigator (Dr. Pieternel Levelt) institute is the KNMI (Royal  Netherlands Meteorological Institute). OMI",,"['EARTH SCIENCE', 'Not provided', 'Not provided']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMPS_N20_NMUVAI_L2_NRT_2,OMPS-N20 L2 NM Aerosol Index swath orbital NRT,"['nasa', 'provider_metadata', 'metadata']","The OMPS-N20 L2 NM Aerosol Index swath orbital V2 for Near Real Time. For the standard product see the OMPS_N20_NMUVAI_L2  product in CMR .The aerosol index is derived from normalized radiances using 2 wavelength pairs at 340 and 378.5 nm. Additionally, this data product contains measurements of normalized radiances, reflectivity, cloud fraction, reflectivity, and other ancillary variables.   ",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'DUST/ASH/SMOKE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMPS_N20_NMSO2_PCA_L2_Step1_NRT_1,OMPS-N20 NM PCA SO2 Step 1 Total Column 1-Orbit L2 Swath 17x13km NRT,"['browse', 'thumbnail', 'nasa', 'provider_metadata', 'metadata']","The OMPS-N20 NM PCA SO2 Step1 Total Column 1-Orbit L2 Swath 17x13km collection 1 product contains the retrieved sulfur dioxide (SO2) measured by the Ozone Mapping and Profiling Suite (OMPS) Nadir-Mapper (NM) sensor on the NOAA-20 (JPSS-1) satellite. The product is based on the NASA Goddard Space Flight Center principal component analysis (PCA) spectral fitting algorithm (Li et al., 2013, 2017) used to retrieve the SO2 total column amounts assuming different SO2 plume heights, including the bound",,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC CHEMISTRY', 'SULFUR COMPOUNDS', 'SULFUR DIOXIDE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMPS_N21_NMUVAI_L2_NRT_2,OMPS-N21 L2 NM Aerosol Index swath orbital NRT,"['nasa', 'provider_metadata', 'metadata']","The OMPS-N21 L2 NM Aerosol Index swath orbital V2 for Near Real Time. For the standard product see the OMPS_N21_NMUVAI_L2  product in CMR .The aerosol index is derived from normalized radiances using 2 wavelength pairs at 340 and 378.5 nm. Additionally, this data product contains measurements of normalized radiances, reflectivity, cloud fraction, reflectivity, and other ancillary variables.   ",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'DUST/ASH/SMOKE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMPS_N21_LP_NRT_AER_1,OMPS-N21 LP NRT Aerosol Extinction Vertical Profile swath multi-wavelength orbital 3slit,"['provider_metadata', 'metadata']","The OMPS-N21 Level 2 LP Aerosol Extinction Vertical Profile swath level 2 3slit (AER) product contains the retrieved aerosol extinction coefficients measured by the Ozone Mapping and Profiling Suite (OMPS) Limb-Profiler (LP) sensor on the NOAA-N21 satellite. The AER product measures stratospheric aerosol abundance and evolution at 6 wavelengths (510, 600, 675, 745, 869 and 997 nm) to complement the OMPS LP measurements of stratospheric and mesospheric profile ozone. This product replaces the pre",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'DUST/ASH/SMOKE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/stac/OMINRT,public,OMPS_N21_LP_L2_O3_NRT_1,OMPS-N21 LP NRT L2 LP Ozone (O3) Vertical Profile swath daily Center slit V2.6,"['provider_metadata', 'metadata']","Version 2.6 is the current version of this data product, and supersedes all previous versions.The OMPS-N21 L2 LP Ozone (O3) Vertical Profile swath daily Center slit collection contains ozone measured by the Ozone Mapping and Profiling Suite (OMPS) Limb-Profiler (LP) sensor on the NOAA-N21 satellite in Near Real Time (NRT). The LP ozone product measures the vertical distribution of ozone in the stratosphere and lower mesosphere. The algorithm derives ozone profile values along with errors in the ",,"['EARTH SCIENCE', 'ATMOSPHERE', 'ATMOSPHERIC CHEMISTRY', 'OXYGEN COMPOUNDS']",{}
